Table_Id,City,Summary_Level,Place_Fips,Geo_Id,State,State_Fips,Total_Population
118889,Montour Falls village,160,48197,16000US3648197,NY,36,1821
118890,Montrose,160,48208,16000US3648208,NY,36,2659
118891,Mooers,160,48241,16000US3648241,NY,36,293
118892,Moravia village,160,48296,16000US3648296,NY,36,1521
118893,Moriches,160,48450,16000US3648450,NY,36,2703
118894,Morris village,160,48483,16000US3648483,NY,36,396
118895,Morrisonville,160,48538,16000US3648538,NY,36,1444
118896,Morristown village,160,48571,16000US3648571,NY,36,431
118897,Morrisville village,160,48593,16000US3648593,NY,36,1938
118898,Mountain Lodge Park,160,48750,16000US3648750,NY,36,1639
118899,Adams village,160,199,16000US3600199,NY,36,1717
118900,Mount Ivy,160,48879,16000US3648879,NY,36,7090
118901,Mount Kisco village,160,48890,16000US3648890,NY,36,11060
118902,Mount Morris village,160,48945,16000US3648945,NY,36,2505
118903,Mount Sinai,160,49066,16000US3649066,NY,36,12451
118904,Mount Vernon,160,49121,16000US3649121,NY,36,68221
118905,Munnsville village,160,49220,16000US3649220,NY,36,498
118906,Munsey Park village,160,49231,16000US3649231,NY,36,2715
118907,Munsons Corners,160,49242,16000US3649242,NY,36,2387
118908,Muttontown village,160,49330,16000US3649330,NY,36,3626
118909,Myers Corner,160,49363,16000US3649363,NY,36,6867
118910,Adams Center,160,232,16000US3600232,NY,36,1865
118911,Nanuet,160,49407,16000US3649407,NY,36,18678
118912,Napanoch,160,49418,16000US3649418,NY,36,1096
118913,Napeague,160,49424,16000US3649424,NY,36,211
118914,Naples village,160,49429,16000US3649429,NY,36,990
118915,Narrowsburg,160,49473,16000US3649473,NY,36,382
118916,Nassau village,160,49506,16000US3649506,NY,36,1077
118917,Natural Bridge,160,49605,16000US3649605,NY,36,776
118918,Nedrow,160,49726,16000US3649726,NY,36,2176
118919,Nelliston village,160,49748,16000US3649748,NY,36,535
118920,Nelsonville village,160,49781,16000US3649781,NY,36,805
118921,Addison village,160,276,16000US3600276,NY,36,1788
118922,Nesconset,160,49825,16000US3649825,NY,36,13876
118923,Newark village,160,49891,16000US3649891,NY,36,8965
118924,Newark Valley village,160,49902,16000US3649902,NY,36,1188
118925,New Berlin village,160,49946,16000US3649946,NY,36,1170
118926,Newburgh,160,50034,16000US3650034,NY,36,28495
118927,New Cassel,160,50067,16000US3650067,NY,36,13903
118928,New City,160,50100,16000US3650100,NY,36,33722
118929,Newfane,160,50221,16000US3650221,NY,36,3769
118930,Newfield Hamlet,160,50257,16000US3650257,NY,36,699
118931,New Hartford village,160,50298,16000US3650298,NY,36,1813
118932,Afton village,160,342,16000US3600342,NY,36,1086
118933,New Hempstead village,160,50353,16000US3650353,NY,36,5265
118934,New Hyde Park village,160,50397,16000US3650397,NY,36,9788
118935,New Paltz village,160,50551,16000US3650551,NY,36,7055
118936,Newport village,160,50573,16000US3650573,NY,36,544
118937,New Rochelle,160,50617,16000US3650617,NY,36,79027
118938,New Square village,160,50705,16000US3650705,NY,36,7540
118939,New Suffolk,160,50727,16000US3650727,NY,36,310
118940,New Windsor,160,50837,16000US3650837,NY,36,8691
118941,New York,160,51000,16000US3651000,NY,36,8426743
118942,New York Mills village,160,51011,16000US3651011,NY,36,3243
118943,Airmont village,160,408,16000US3600408,NY,36,8808
118944,Niagara Falls,160,51055,16000US3651055,NY,36,49435
118945,Nichols village,160,51110,16000US3651110,NY,36,594
118946,Niskayuna,160,51262,16000US3651262,NY,36,4911
118947,Nissequogue village,160,51286,16000US3651286,NY,36,1692
118948,Niverville,160,51297,16000US3651297,NY,36,1629
118949,Norfolk,160,51319,16000US3651319,NY,36,1387
118950,North Amityville,160,51396,16000US3651396,NY,36,19895
118951,Northampton,160,51418,16000US3651418,NY,36,578
118952,North Babylon,160,51440,16000US3651440,NY,36,17228
118953,North Ballston Spa,160,51467,16000US3651467,NY,36,1569
118954,Akron village,160,441,16000US3600441,NY,36,2860
118955,North Bay Shore,160,51495,16000US3651495,NY,36,20127
118956,North Bellmore,160,51517,16000US3651517,NY,36,20153
118957,North Bellport,160,51528,16000US3651528,NY,36,11623
118958,North Boston,160,51583,16000US3651583,NY,36,2749
118959,North Collins village,160,51792,16000US3651792,NY,36,1352
118960,North Creek,160,51847,16000US3651847,NY,36,446
118961,Northeast Ithaca,160,51915,16000US3651915,NY,36,3103
118962,North Gates,160,52040,16000US3652040,NY,36,9756
118963,North Great River,160,52078,16000US3652078,NY,36,4091
118964,North Haven village,160,52188,16000US3652188,NY,36,846
118965,Albany,160,1000,16000US3601000,NY,36,98468
118966,North Hills village,160,53022,16000US3653022,NY,36,5190
118967,North Hornell village,160,53055,16000US3653055,NY,36,867
118968,North Lindenhurst,160,53198,16000US3653198,NY,36,11679
118969,North Lynbrook,160,53231,16000US3653231,NY,36,496
118970,North Massapequa,160,53253,16000US3653253,NY,36,18749
118971,North Merrick,160,53264,16000US3653264,NY,36,12077
118972,North New Hyde Park,160,53275,16000US3653275,NY,36,15177
118973,North Patchogue,160,53319,16000US3653319,NY,36,6680
118974,Northport village,160,53396,16000US3653396,NY,36,7412
118975,North Rose,160,53462,16000US3653462,NY,36,544
118976,Albertson,160,1011,16000US3601011,NY,36,5146
118977,North Sea,160,53561,16000US3653561,NY,36,4441
118978,North Syracuse village,160,53660,16000US3653660,NY,36,6641
118979,North Tonawanda,160,53682,16000US3653682,NY,36,31077
118980,North Valley Stream,160,53748,16000US3653748,NY,36,17845
118981,Northville village,160,53770,16000US3653770,NY,36,934
118982,Northville,160,53775,16000US3653775,NY,36,1685
118983,North Wantagh,160,53792,16000US3653792,NY,36,11713
118984,Northwest Harbor,160,53852,16000US3653852,NY,36,4004
118985,Northwest Ithaca,160,53853,16000US3653853,NY,36,1193
118986,Norwich,160,53979,16000US3653979,NY,36,7032
118987,Albion village,160,1033,16000US3601033,NY,36,5631
118988,Norwood village,160,54012,16000US3654012,NY,36,1644
118989,Noyack,160,54056,16000US3654056,NY,36,3970
118990,Nunda village,160,54078,16000US3654078,NY,36,1422
118991,Nyack village,160,54100,16000US3654100,NY,36,6769
118992,Oak Beach-Captree,160,54112,16000US3654112,NY,36,134
118993,Oakdale,160,54144,16000US3654144,NY,36,7336
118994,Oakfield village,160,54155,16000US3654155,NY,36,1767
118995,Ocean Beach village,160,54430,16000US3654430,NY,36,32
118996,Oceanside,160,54441,16000US3654441,NY,36,30371
118997,Odessa village,160,54452,16000US3654452,NY,36,661
118998,Alden village,160,1088,16000US3601088,NY,36,2590
118999,Ogdensburg,160,54485,16000US3654485,NY,36,10996
119000,Olcott,160,54540,16000US3654540,NY,36,1096
119001,Old Bethpage,160,54551,16000US3654551,NY,36,5252
119002,Old Brookville village,160,54562,16000US3654562,NY,36,2307
119003,Old Field village,160,54617,16000US3654617,NY,36,858
119004,Old Forge,160,54639,16000US3654639,NY,36,441
119005,Old Westbury village,160,54705,16000US3654705,NY,36,4418
119006,Olean,160,54716,16000US3654716,NY,36,14099
119007,Oneida,160,54837,16000US3654837,NY,36,11252
119008,Oneida Castle village,160,54848,16000US3654848,NY,36,689
119009,Alexander village,160,1154,16000US3601154,NY,36,516
119010,Oneonta,160,54881,16000US3654881,NY,36,13862
119011,Ontario,160,55002,16000US3655002,NY,36,2190
119012,Orangeburg,160,55167,16000US3655167,NY,36,4442
119013,Orange Lake,160,55189,16000US3655189,NY,36,6718
119014,Orchard Park village,160,55266,16000US3655266,NY,36,3229
119015,Orient,160,55321,16000US3655321,NY,36,706
119016,Oriskany village,160,55365,16000US3655365,NY,36,1280
119017,Oriskany Falls village,160,55376,16000US3655376,NY,36,857
119018,Ossining village,160,55530,16000US3655530,NY,36,25311
119019,Oswego,160,55574,16000US3655574,NY,36,17988
119020,Alexandria Bay village,160,1187,16000US3601187,NY,36,965
119021,Otego village,160,55618,16000US3655618,NY,36,1152
119022,Otisville village,160,55673,16000US3655673,NY,36,1110
119023,Ovid village,160,55816,16000US3655816,NY,36,602
119024,Owego village,160,55882,16000US3655882,NY,36,3807
119025,Oxbow,160,55937,16000US3655937,NY,36,96
119026,Oxford village,160,55948,16000US3655948,NY,36,1370
119027,Oyster Bay,160,55992,16000US3655992,NY,36,6562
119028,Oyster Bay Cove village,160,56011,16000US3656011,NY,36,2190
119029,Painted Post village,160,56088,16000US3656088,NY,36,1689
119030,Palatine Bridge village,160,56110,16000US3656110,NY,36,814
119031,Alfred village,160,1198,16000US3601198,NY,36,4314
119032,Palenville,160,56132,16000US3656132,NY,36,760
119033,Palmyra village,160,56187,16000US3656187,NY,36,3446
119034,Pamelia Center,160,56212,16000US3656212,NY,36,404
119035,Panama village,160,56231,16000US3656231,NY,36,503
119036,Parc,160,56291,16000US3656291,NY,36,206
119037,Parish village,160,56341,16000US3656341,NY,36,489
119038,Parishville,160,56363,16000US3656363,NY,36,832
119039,Patchogue village,160,56660,16000US3656660,NY,36,12173
119040,Paul Smiths,160,56770,16000US3656770,NY,36,667
119041,Pavilion,160,56781,16000US3656781,NY,36,549
119042,Allegany village,160,1286,16000US3601286,NY,36,1839
119043,Pawling village,160,56814,16000US3656814,NY,36,2243
119044,Peach Lake,160,56869,16000US3656869,NY,36,1428
119045,Pearl River,160,56902,16000US3656902,NY,36,16383
119046,Peconic,160,56968,16000US3656968,NY,36,526
119047,Peekskill,160,56979,16000US3656979,NY,36,23928
119048,Pelham village,160,57001,16000US3657001,NY,36,6993
119049,Pelham Manor village,160,57023,16000US3657023,NY,36,5567
119050,Penn Yan village,160,57177,16000US3657177,NY,36,4815
119051,Perry village,160,57243,16000US3657243,NY,36,3462
119052,Perrysburg,160,57287,16000US3657287,NY,36,325
119053,Almond village,160,1440,16000US3601440,NY,36,480
119054,Peru,160,57364,16000US3657364,NY,36,1300
119055,Phelps village,160,57518,16000US3657518,NY,36,1983
119056,Philadelphia village,160,57551,16000US3657551,NY,36,1113
119057,Philmont village,160,57639,16000US3657639,NY,36,1373
119058,Phoenicia,160,57650,16000US3657650,NY,36,215
119059,Phoenix village,160,57661,16000US3657661,NY,36,2496
119060,Piermont village,160,57749,16000US3657749,NY,36,2557
119061,Pierrepont Manor,160,57782,16000US3657782,NY,36,143
119062,Piffard,160,57804,16000US3657804,NY,36,260
119063,Pike,160,57815,16000US3657815,NY,36,233
119064,Altamont village,160,1517,16000US3601517,NY,36,1610
119065,Pine Bush,160,57980,16000US3657980,NY,36,1514
119066,Pine Hill,160,58057,16000US3658057,NY,36,172
119067,Pine Plains,160,58145,16000US3658145,NY,36,1575
119068,Pine Valley,160,58189,16000US3658189,NY,36,774
119069,Pittsford village,160,58354,16000US3658354,NY,36,1516
119070,Plainedge,160,58409,16000US3658409,NY,36,9343
119071,Plainview,160,58442,16000US3658442,NY,36,26199
119072,Plandome village,160,58475,16000US3658475,NY,36,1278
119073,Plandome Heights village,160,58486,16000US3658486,NY,36,988
119074,Plandome Manor village,160,58497,16000US3658497,NY,36,813
119075,Altmar village,160,1550,16000US3601550,NY,36,412
119076,Plattekill,160,58541,16000US3658541,NY,36,1240
119077,Plattsburgh,160,58574,16000US3658574,NY,36,19845
119078,Plattsburgh West,160,58601,16000US3658601,NY,36,1458
119079,Pleasant Valley,160,58684,16000US3658684,NY,36,1452
119080,Pleasantville village,160,58728,16000US3658728,NY,36,7125
119081,Plessis,160,58739,16000US3658739,NY,36,115
119082,Poestenkill,160,58794,16000US3658794,NY,36,1010
119083,Point Lookout,160,58849,16000US3658849,NY,36,1267
119084,Poland village,160,58937,16000US3658937,NY,36,381
119085,Pomona village,160,58992,16000US3658992,NY,36,3286
119086,Altona,160,1572,16000US3601572,NY,36,789
119087,Poquott village,160,59157,16000US3659157,NY,36,856
119088,Port Byron village,160,59212,16000US3659212,NY,36,1310
119089,Port Chester village,160,59223,16000US3659223,NY,36,29406
119090,Port Dickinson village,160,59245,16000US3659245,NY,36,1648
119091,Port Ewen,160,59311,16000US3659311,NY,36,3413
119092,Port Gibson,160,59322,16000US3659322,NY,36,495
119093,Port Henry village,160,59333,16000US3659333,NY,36,920
119094,Port Jefferson village,160,59355,16000US3659355,NY,36,7802
119095,Port Jefferson Station,160,59377,16000US3659377,NY,36,8582
119096,Port Jervis,160,59388,16000US3659388,NY,36,8681
119097,Amagansett,160,1594,16000US3601594,NY,36,1211
119098,Port Leyden village,160,59454,16000US3659454,NY,36,756
119099,Portville village,160,59498,16000US3659498,NY,36,1146
119100,Port Washington,160,59520,16000US3659520,NY,36,16233
119101,Port Washington North village,160,59531,16000US3659531,NY,36,3190
119102,Potsdam village,160,59564,16000US3659564,NY,36,9656
119103,Pottersville,160,59619,16000US3659619,NY,36,489
119104,Poughkeepsie,160,59641,16000US3659641,NY,36,30635
119105,Prattsburgh,160,59708,16000US3659708,NY,36,753
119106,Prattsville,160,59740,16000US3659740,NY,36,263
119107,Preston-Potter Hollow,160,59831,16000US3659831,NY,36,420
119108,Amenia,160,1682,16000US3601682,NY,36,1060
119109,Prospect village,160,59883,16000US3659883,NY,36,214
119110,Pulaski village,160,59960,16000US3659960,NY,36,2214
119111,Pultneyville,160,59993,16000US3659993,NY,36,458
119112,Putnam Lake,160,60103,16000US3660103,NY,36,3877
119113,Quiogue,160,60408,16000US3660408,NY,36,640
119114,Quogue village,160,60422,16000US3660422,NY,36,854
119115,Randolph,160,60576,16000US3660576,NY,36,1179
119116,Ransomville,160,60598,16000US3660598,NY,36,1668
119117,Rapids,160,60609,16000US3660609,NY,36,1653
119118,Ravena village,160,60675,16000US3660675,NY,36,3289
119119,Ames village,160,1737,16000US3601737,NY,36,165
119120,Red Creek village,160,60829,16000US3660829,NY,36,646
119121,Redford,160,60884,16000US3660884,NY,36,528
119122,Red Hook village,160,60895,16000US3660895,NY,36,1715
119123,Red Oaks Mill,160,60983,16000US3660983,NY,36,3671
119124,Redwood,160,61016,16000US3661016,NY,36,584
119125,Remsen village,160,61115,16000US3661115,NY,36,506
119126,Remsenburg-Speonk,160,61142,16000US3661142,NY,36,1867
119127,Rensselaer,160,61148,16000US3661148,NY,36,9502
119128,Rensselaer Falls village,160,61159,16000US3661159,NY,36,403
119129,Retsof,160,61236,16000US3661236,NY,36,214
119130,Amityville village,160,2044,16000US3602044,NY,36,9515
119131,Rhinebeck village,160,61346,16000US3661346,NY,36,2629
119132,Rhinecliff,160,61368,16000US3661368,NY,36,290
119133,Richburg village,160,61434,16000US3661434,NY,36,615
119134,Richfield Springs village,160,61489,16000US3661489,NY,36,1229
119135,Richmondville village,160,61588,16000US3661588,NY,36,918
119136,Richville village,160,61621,16000US3661621,NY,36,363
119137,Ridge,160,61665,16000US3661665,NY,36,12835
119138,Rifton,160,61797,16000US3661797,NY,36,609
119139,Ripley,160,61874,16000US3661874,NY,36,966
119140,Riverhead,160,61973,16000US3661973,NY,36,14258
119141,Amsterdam,160,2066,16000US3602066,NY,36,18157
119142,Riverside village,160,62061,16000US3662061,NY,36,589
119143,Riverside,160,62066,16000US3662066,NY,36,4912
119144,Rochester,160,63000,16000US3663000,NY,36,210745
119145,Rock Hill,160,63132,16000US3663132,NY,36,1497
119146,Rockville Centre village,160,63264,16000US3663264,NY,36,24155
119147,Rocky Point,160,63319,16000US3663319,NY,36,13593
119148,Rodman,160,63330,16000US3663330,NY,36,215
119149,Rome,160,63418,16000US3663418,NY,36,32916
119150,Romulus,160,63429,16000US3663429,NY,36,524
119151,Ronkonkoma,160,63473,16000US3663473,NY,36,18634
119152,Andes,160,2121,16000US3602121,NY,36,230
119153,Roosevelt,160,63506,16000US3663506,NY,36,16645
119154,Roscoe,160,63583,16000US3663583,NY,36,564
119155,Rosendale Hamlet,160,63742,16000US3663742,NY,36,1453
119156,Roslyn village,160,63770,16000US3663770,NY,36,2779
119157,Roslyn Estates village,160,63792,16000US3663792,NY,36,1159
119158,Roslyn Harbor village,160,63803,16000US3663803,NY,36,952
119159,Roslyn Heights,160,63814,16000US3663814,NY,36,6969
119160,Rotterdam,160,63924,16000US3663924,NY,36,20949
119161,Round Lake village,160,63957,16000US3663957,NY,36,693
119162,Rouses Point village,160,63979,16000US3663979,NY,36,2126
119163,Andover village,160,2143,16000US3602143,NY,36,829
119164,Rushford,160,64155,16000US3664155,NY,36,327
119165,Rushville village,160,64199,16000US3664199,NY,36,679
119166,Russell Gardens village,160,64232,16000US3664232,NY,36,878
119167,Rye,160,64309,16000US3664309,NY,36,15944
119168,Rye Brook village,160,64325,16000US3664325,NY,36,9510
119169,Sackets Harbor village,160,64408,16000US3664408,NY,36,1495
119170,Saddle Rock village,160,64430,16000US3664430,NY,36,904
119171,Saddle Rock Estates,160,64441,16000US3664441,NY,36,343
119172,Sagaponack village,160,64452,16000US3664452,NY,36,208
119173,Sag Harbor village,160,64485,16000US3664485,NY,36,2075
119174,Aberdeen village,160,142,16000US3900142,OH,39,1487
119175,Racine village,160,65256,16000US3965256,OH,39,616
119176,Radnor,160,65298,16000US3965298,OH,39,248
119177,Rarden village,160,65508,16000US3965508,OH,39,157
119178,Ravenna,160,65592,16000US3965592,OH,39,11642
119179,Rawson village,160,65634,16000US3965634,OH,39,544
119180,Rayland village,160,65662,16000US3965662,OH,39,403
119181,Raymond,160,65676,16000US3965676,OH,39,83
119182,Reading,160,65732,16000US3965732,OH,39,10349
119183,Reminderville village,160,66152,16000US3966152,OH,39,3743
119184,Remington,160,66180,16000US3966180,OH,39,114
119185,Ada village,160,198,16000US3900198,OH,39,6050
119186,Rendville village,160,66222,16000US3966222,OH,39,32
119187,Reno,160,66250,16000US3966250,OH,39,1156
119188,Republic village,160,66320,16000US3966320,OH,39,611
119189,Reynoldsburg,160,66390,16000US3966390,OH,39,36899
119190,Richfield village,160,66530,16000US3966530,OH,39,3665
119191,Richmond village,160,66824,16000US3966824,OH,39,364
119192,Richmond Dale,160,66880,16000US3966880,OH,39,312
119193,Richmond Heights,160,66894,16000US3966894,OH,39,10485
119194,Richville,160,66922,16000US3966922,OH,39,3329
119195,Richwood village,160,66936,16000US3966936,OH,39,2268
119196,Adamsville village,160,380,16000US3900380,OH,39,117
119197,Ridgeville Corners,160,67104,16000US3967104,OH,39,354
119198,Ridgeway village,160,67118,16000US3967118,OH,39,295
119199,Rio Grande village,160,67258,16000US3967258,OH,39,977
119200,Ripley village,160,67272,16000US3967272,OH,39,1980
119201,Risingsun village,160,67314,16000US3967314,OH,39,583
119202,Rittman,160,67356,16000US3967356,OH,39,6520
119203,Riverlea village,160,67440,16000US3967440,OH,39,636
119204,Riverside,160,67468,16000US3967468,OH,39,25075
119205,Roaming Shores village,160,67600,16000US3967600,OH,39,1678
119206,Robertsville,160,67664,16000US3967664,OH,39,391
119207,Addyston village,160,436,16000US3900436,OH,39,936
119208,Rochester village,160,67762,16000US3967762,OH,39,179
119209,Rockbridge,160,67804,16000US3967804,OH,39,218
119210,Rock Creek village,160,67846,16000US3967846,OH,39,393
119211,Rockford village,160,67874,16000US3967874,OH,39,1199
119212,Rocky Fork Point,160,68004,16000US3968004,OH,39,656
119213,Rocky Ridge village,160,68042,16000US3968042,OH,39,485
119214,Rocky River,160,68056,16000US3968056,OH,39,20187
119215,Rogers village,160,68084,16000US3968084,OH,39,224
119216,Rome village,160,68196,16000US3968196,OH,39,71
119217,Rose Farm,160,68448,16000US3968448,OH,39,356
119218,Adelphi village,160,450,16000US3900450,OH,39,364
119219,Rosemount,160,68546,16000US3968546,OH,39,1995
119220,Roseville village,160,68560,16000US3968560,OH,39,2185
119221,Rosewood,160,68574,16000US3968574,OH,39,423
119222,Ross,160,68602,16000US3968602,OH,39,3850
119223,Rossburg village,160,68672,16000US3968672,OH,39,231
119224,Rossford,160,68686,16000US3968686,OH,39,6458
119225,Rossmoyne,160,68714,16000US3968714,OH,39,2242
119226,Roswell village,160,68742,16000US3968742,OH,39,210
119227,Rudolph,160,68938,16000US3968938,OH,39,341
119228,Rushsylvania village,160,69176,16000US3969176,OH,39,638
119229,Adena village,160,464,16000US3900464,OH,39,737
119230,Rushville village,160,69204,16000US3969204,OH,39,381
119231,Russells Point village,160,69302,16000US3969302,OH,39,1118
119232,Russellville village,160,69316,16000US3969316,OH,39,650
119233,Russia village,160,69344,16000US3969344,OH,39,664
119234,Rutland village,160,69358,16000US3969358,OH,39,452
119235,Sabina village,160,69400,16000US3969400,OH,39,2352
119236,St. Bernard village,160,69470,16000US3969470,OH,39,4358
119237,St. Clairsville,160,69526,16000US3969526,OH,39,5133
119238,St. Henry village,160,69540,16000US3969540,OH,39,2529
119239,St. Johns,160,69596,16000US3969596,OH,39,179
119240,Akron,160,1000,16000US3901000,OH,39,198329
119241,St. Louisville village,160,69652,16000US3969652,OH,39,396
119242,St. Martin,160,69666,16000US3969666,OH,39,357
119243,St. Marys,160,69680,16000US3969680,OH,39,8117
119244,St. Paris village,160,69708,16000US3969708,OH,39,2186
119245,Salem,160,69834,16000US3969834,OH,39,12115
119246,Salem Heights,160,70050,16000US3970050,OH,39,3200
119247,Salesville village,160,70072,16000US3970072,OH,39,123
119248,Salineville village,160,70100,16000US3970100,OH,39,1239
119249,Sandusky,160,70380,16000US3970380,OH,39,25488
119250,Sandyville,160,70464,16000US3970464,OH,39,277
119251,Albany village,160,1042,16000US3901042,OH,39,1116
119252,Sarahsville village,160,70520,16000US3970520,OH,39,149
119253,Sardinia village,160,70534,16000US3970534,OH,39,1503
119254,Sardis,160,70548,16000US3970548,OH,39,479
119255,Savannah village,160,70576,16000US3970576,OH,39,410
119256,Sawyerwood,160,70618,16000US3970618,OH,39,1249
119257,Scio village,160,70814,16000US3970814,OH,39,868
119258,Sciotodale,160,70912,16000US3970912,OH,39,1246
119259,Scott village,160,71080,16000US3971080,OH,39,313
119260,Seaman village,160,71206,16000US3971206,OH,39,928
119261,Sebring village,160,71220,16000US3971220,OH,39,4320
119262,Alexandria village,160,1154,16000US3901154,OH,39,590
119263,Senecaville village,160,71360,16000US3971360,OH,39,432
119264,Seven Hills,160,71416,16000US3971416,OH,39,11716
119265,Seven Mile village,160,71444,16000US3971444,OH,39,802
119266,Seville village,160,71486,16000US3971486,OH,39,2357
119267,Shadyside village,160,71640,16000US3971640,OH,39,3752
119268,Shaker Heights,160,71682,16000US3971682,OH,39,27934
119269,Sharonville,160,71892,16000US3971892,OH,39,13872
119270,Shawnee,160,71958,16000US3971958,OH,39,834
119271,Shawnee village,160,71962,16000US3971962,OH,39,670
119272,Shawnee Hills village,160,71976,16000US3971976,OH,39,826
119273,Alger village,160,1210,16000US3901210,OH,39,686
119274,Shawnee Hills,160,71983,16000US3971983,OH,39,2151
119275,Sheffield village,160,72060,16000US3972060,OH,39,4004
119276,Sheffield Lake,160,72088,16000US3972088,OH,39,9063
119277,Shelby,160,72102,16000US3972102,OH,39,8910
119278,Sherrodsville village,160,72242,16000US3972242,OH,39,257
119279,Sherwood village,160,72256,16000US3972256,OH,39,737
119280,Sherwood,160,72258,16000US3972258,OH,39,3635
119281,Shiloh village,160,72298,16000US3972298,OH,39,694
119282,Shreve village,160,72396,16000US3972396,OH,39,1521
119283,Sidney,160,72424,16000US3972424,OH,39,20981
119284,Alliance,160,1420,16000US3901420,OH,39,22137
119285,Silver Lake village,160,72494,16000US3972494,OH,39,2518
119286,Silverton village,160,72522,16000US3972522,OH,39,4769
119287,Sinking Spring village,160,72578,16000US3972578,OH,39,107
119288,Sixteen Mile Stand,160,72620,16000US3972620,OH,39,3443
119289,Skyline Acres,160,72648,16000US3972648,OH,39,1829
119290,Smithfield village,160,72760,16000US3972760,OH,39,852
119291,Smithville village,160,72788,16000US3972788,OH,39,1157
119292,Solon,160,72928,16000US3972928,OH,39,23114
119293,Somerset village,160,72977,16000US3972977,OH,39,1564
119294,Somerville village,160,72998,16000US3972998,OH,39,269
119295,Alvordton,160,1588,16000US3901588,OH,39,209
119296,South Amherst village,160,73040,16000US3973040,OH,39,1807
119297,South Bloomfield village,160,73068,16000US3973068,OH,39,2225
119298,South Canal,160,73118,16000US3973118,OH,39,1190
119299,South Charleston village,160,73124,16000US3973124,OH,39,1818
119300,South Euclid,160,73264,16000US3973264,OH,39,21971
119301,South Lebanon village,160,73446,16000US3973446,OH,39,4992
119302,South Point village,160,73670,16000US3973670,OH,39,3671
119303,South Russell village,160,73684,16000US3973684,OH,39,3838
119304,South Salem village,160,73698,16000US3973698,OH,39,256
119305,South Solon village,160,73768,16000US3973768,OH,39,317
119306,Amanda village,160,1630,16000US3901630,OH,39,702
119307,South Vienna village,160,73796,16000US3973796,OH,39,387
119308,South Webster village,160,73824,16000US3973824,OH,39,666
119309,South Zanesville village,160,73894,16000US3973894,OH,39,2233
119310,Sparta village,160,73950,16000US3973950,OH,39,166
119311,Spencer village,160,73992,16000US3973992,OH,39,686
119312,Spencerville village,160,74034,16000US3974034,OH,39,2090
119313,Springboro,160,74076,16000US3974076,OH,39,17585
119314,Springdale,160,74104,16000US3974104,OH,39,11194
119315,Springfield,160,74118,16000US3974118,OH,39,60007
119316,Spring Valley village,160,74216,16000US3974216,OH,39,508
119317,Amberley village,160,1672,16000US3901672,OH,39,3590
119318,Stafford village,160,74300,16000US3974300,OH,39,119
119319,Sterling,160,74566,16000US3974566,OH,39,593
119320,Steubenville,160,74608,16000US3974608,OH,39,18381
119321,Stewart,160,74622,16000US3974622,OH,39,298
119322,Stockdale,160,74734,16000US3974734,OH,39,12
119323,Stockport village,160,74748,16000US3974748,OH,39,529
119324,Stone Creek village,160,74804,16000US3974804,OH,39,157
119325,Stony Prairie,160,74832,16000US3974832,OH,39,1328
119326,Stony Ridge,160,74846,16000US3974846,OH,39,321
119327,Stoutsville village,160,74916,16000US3974916,OH,39,467
119328,Amelia village,160,1742,16000US3901742,OH,39,5319
119329,Stow,160,74944,16000US3974944,OH,39,34765
119330,Strasburg village,160,74958,16000US3974958,OH,39,3132
119331,Stratton village,160,75000,16000US3975000,OH,39,318
119332,Streetsboro,160,75014,16000US3975014,OH,39,16222
119333,Strongsville,160,75098,16000US3975098,OH,39,44649
119334,Struthers,160,75126,16000US3975126,OH,39,10515
119335,Stryker village,160,75140,16000US3975140,OH,39,1195
119336,Sugar Bush Knolls village,160,75196,16000US3975196,OH,39,172
119337,Sugarcreek village,160,75210,16000US3975210,OH,39,2235
119338,Sugar Grove village,160,75252,16000US3975252,OH,39,509
119339,Amesville village,160,1784,16000US3901784,OH,39,109
119340,Sulphur Springs,160,75392,16000US3975392,OH,39,102
119341,Summerfield village,160,75406,16000US3975406,OH,39,213
119342,Summerside,160,75434,16000US3975434,OH,39,5167
119343,Summitville village,160,75574,16000US3975574,OH,39,110
119344,Sunbury village,160,75602,16000US3975602,OH,39,4771
119345,Swanton village,160,75896,16000US3975896,OH,39,4040
119346,Sycamore village,160,75980,16000US3975980,OH,39,980
119347,Sylvania,160,76022,16000US3976022,OH,39,18943
119348,Syracuse village,160,76050,16000US3976050,OH,39,719
119349,Tallmadge,160,76106,16000US3976106,OH,39,17459
119350,Amherst,160,1798,16000US3901798,OH,39,12114
119351,Tarlton village,160,76148,16000US3976148,OH,39,276
119352,Taylor Creek,160,76197,16000US3976197,OH,39,3451
119353,Tedrow,160,76358,16000US3976358,OH,39,227
119354,Terrace Park village,160,76428,16000US3976428,OH,39,2330
119355,The Plains,160,76568,16000US3976568,OH,39,3230
119356,The Village of Indian Hill,160,76582,16000US3976582,OH,39,5793
119357,Thornport,160,76666,16000US3976666,OH,39,1058
119358,Thornville village,160,76680,16000US3976680,OH,39,1244
119359,Thurston village,160,76764,16000US3976764,OH,39,539
119360,Tiffin,160,76778,16000US3976778,OH,39,17793
119361,Amsterdam village,160,1938,16000US3901938,OH,39,527
119362,Tiltonsville village,160,76806,16000US3976806,OH,39,1327
119363,Timberlake village,160,76834,16000US3976834,OH,39,704
119364,Tipp City,160,76876,16000US3976876,OH,39,9812
119365,Tippecanoe,160,76890,16000US3976890,OH,39,63
